"";"BloodID";"BirdID";"TestResult";"TestMethod";"Researcher";"CatchID";"BloodSource";"OccasionDate";"Island";"occasionyear";"birthyear";"birthday";"age";"ParasiteSequence";"MalariaConsensus";"Mismatches";"Ntests";"check";"SexEstimate";"OccasionID";"TerritoryID";"FieldPeriodID";"avg_invert";"BreedGroupID";"Status";"Observer";"PeriodStart";"PeriodEnd";"PeriodYear";"newstat";"lifespan";"newlifespan"
"3249";6284;6372;1;"T";"AT";9033;"A";"2015-08-07";"CN";2015;2015;"2015-04-09";0;NA;1;-1;3;TRUE;0;11287;58;142;4,85534727157143;7085;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";1262;895
"3250";6284;6372;1;"M";"MEM";9033;"A";"2015-08-07";"CN";2015;2015;"2015-04-09";0;NA;1;-1;3;TRUE;0;11287;58;142;4,85534727157143;7085;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";1262;895
"3251";6285;6300;1;"T";"AT";9034;"A";"2015-08-10";"CN";2015;2014;"2014-10-31";1;NA;1;-1;3;TRUE;0;11296;165;142;4,85534727157143;7123;"AB";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";1055;495
"3252";6285;6300;1;"M";"MEM";9034;"A";"2015-08-10";"CN";2015;2014;"2014-10-31";1;NA;1;-1;3;TRUE;0;11296;165;142;4,85534727157143;7123;"AB";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";1055;495
"3253";6286;6034;1;"T";"AT";9035;"A";"2015-08-13";"CN";2015;2012;"2012-12-13";3;NA;1;-1;3;TRUE;0;11297;616;142;4,85534727157143;7054;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";2475;2277
"3254";6286;6034;1;"M";"MEM";9035;"A";"2015-08-13";"CN";2015;2012;"2012-12-13";3;NA;1;-1;3;TRUE;0;11297;616;142;4,85534727157143;7054;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";2475;2277
"3255";6287;6373;0;"T";"AT";9036;"A";"2015-08-21";"CN";2015;2014;"2014-12-24";1;NA;0;0;2;TRUE;0;11303;27;142;4,85534727157143;7136;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";1001;635
"3256";6289;6375;1;"T";"AT";9038;"A";"2015-08-20";"CN";2015;2014;"2014-12-23";1;NA;1;-1;2;TRUE;1;11305;478;142;4,85534727157143;7105;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";NA;NA
"3257";6291;6377;1;"T";"AT";9040;"A";"2015-08-17";"CN";2015;2014;"2014-08-17";1;NA;1;-1;3;TRUE;0;11307;96;142;4,85534727157143;7098;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";NA;2038
"3258";6291;6377;1;"M";"MEM";9040;"A";"2015-08-17";"CN";2015;2014;"2014-08-17";1;NA;1;-1;3;TRUE;0;11307;96;142;4,85534727157143;7098;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";NA;2038
"3259";6293;6379;1;"T";"AT";9042;"A";"2015-08-10";"CN";2015;2014;"2014-08-10";1;NA;1;0;2;TRUE;1;11296;165;142;4,85534727157143;7123;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";1137;415
"3260";6294;6175;1;"M";"MEM";9048;"A";"2015-09-10";"CN";2015;2014;"2014-03-13";1;NA;1;-1;3;TRUE;1;11446;99;142;4,85534727157143;7114;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";1287;727
"3261";6294;6175;1;"T";"AT";9048;"A";"2015-09-10";"CN";2015;2014;"2014-03-13";1;NA;1;-1;3;TRUE;1;11446;99;142;4,85534727157143;7114;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";1287;727
"3262";6295;6167;1;"T";"AT";9049;"A";"2015-09-11";"CN";2015;2014;"2014-03-06";1;NA;1;0;2;TRUE;1;11447;111;142;4,85534727157143;NA;NA;NA;NA;NA;NA;"Sub";NA;2658
"3263";6296;5851;0;"T";"AT";9050;"A";"2015-09-13";"CN";2015;2012;"2012-07-27";3;NA;0;0;2;TRUE;0;11445;116;142;4,85534727157143;NA;NA;NA;NA;NA;NA;"Sub";2248;2056
"3264";6297;5853;0;"T";"AT";9051;"A";"2015-09-14";"CN";2015;2012;"2012-07-29";3;NA;0;0;2;TRUE;1;11421;616;142;4,85534727157143;7054;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";NA;NA
"3265";6298;6385;1;"T";"AT";9053;"A";"2015-09-14";"CN";2015;2015;"2015-01-17";0;NA;1;0;2;TRUE;1;11421;616;142;4,85534727157143;7054;"AB";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";NA;1885
"3266";6299;6386;1;"T";"AT";9054;"A";"2015-09-17";"CN";2015;2015;"2015-01-20";0;NA;1;0;2;TRUE;0;11414;94;142;4,85534727157143;7128;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";974;414
"3267";6300;5845;1;"T";"AT";9055;"A";"2015-09-17";"CN";2015;2011;"2011-09-16";4;NA;1;0;2;TRUE;0;11448;94;142;4,85534727157143;7128;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";NA;3104
"3268";6301;6068;1;"T";"AT";9057;"A";"2015-09-17";"CN";2015;2013;"2013-02-24";2;NA;1;0;2;TRUE;0;11448;602;142;4,85534727157143;7155;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";NA;3309
"3269";6302;5652;0;"T";"AT";9058;"A";"2015-09-01";"CN";2015;2011;"2011-01-02";4;NA;0;0;2;TRUE;0;11365;116;142;4,85534727157143;7120;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";2087;1893
"3270";6303;6387;1;"T";"AT";9060;"A";"2015-09-13";"CN";2015;2015;"2015-01-16";0;NA;1;0;2;TRUE;0;11445;116;142;4,85534727157143;7120;"ABX";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";256;256
"3271";6423;6034;0;"T";"AT";9052;"A";"2015-09-14";"CN";2015;2012;"2012-12-13";3;NA;0;0;2;TRUE;0;11379;616;142;4,85534727157143;7054;"BrF";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";2475;2277
"3272";6424;6382;1;"T";"AT";9045;"A";"2015-09-02";"CN";2015;2015;"2015-01-05";0;NA;1;0;2;TRUE;1;11443;53;142;4,85534727157143;7080;"H";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";989;623
"3273";6425;6383;1;"T";"AT";9046;"A";"2015-09-13";"CN";2015;2015;"2015-01-16";0;NA;1;0;2;TRUE;0;11445;111;142;4,85534727157143;7064;"U";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";978;418
"3274";6426;6384;1;"T";"AT";9047;"A";"2015-09-13";"CN";2015;2015;"2015-01-16";0;NA;1;0;2;TRUE;1;11445;111;142;4,85534727157143;7064;"U";"KLB";"2015-06-22";"2015-09-29";2015;"Sub";NA;1711
"3275";6427;3486;0;"T";"AT";9059;"A";"2015-09-01";"CN";2015;2005;"2005-06-12";10;NA;0;0;2;TRUE;1;11365;116;142;4,85534727157143;7120;"BrM";"KLB";"2015-06-22";"2015-09-29";2015;"Dom";NA;5391
"3276";6443;6546;1;"T";"AT";9206;"A";"2016-02-04";"CN";2016;2015;"2015-09-20";1;NA;1;0;2;TRUE;0;11580;77;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";NA;1464
"3277";6444;6547;1;"T";"AT";9207;"A";"2016-02-04";"CN";2016;2015;"2015-09-20";1;NA;1;0;2;TRUE;0;11581;12;144;2,282467264;7319;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;1464
"3278";6445;6548;1;"T";"AT";9208;"A";"2016-02-05";"CN";2016;2015;"2015-09-21";1;NA;1;0;2;TRUE;1;11582;68;144;2,282467264;7352;"SEEN1";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;2094
"3279";6446;6549;1;"T";"AT";9209;"A";"2016-02-05";"CN";2016;2015;"2015-05-07";1;NA;1;0;2;TRUE;0;11582;3;144;2,282467264;7315;"SEEN1";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";867;307
"3280";6447;6550;1;"T";"AT";9210;"A";"2016-02-06";"CN";2016;2015;"2015-10-09";1;NA;1;0;2;TRUE;0;11583;480;144;2,282467264;7415;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;2183
"3281";6448;6551;1;"T";"AT";9211;"A";"2016-02-06";"CN";2016;2015;"2015-09-22";1;NA;1;0;2;TRUE;0;11583;80;144;2,282467264;7360;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;2200
"3282";6449;6012;0;"T";"AT";9212;"A";"2016-02-05";"CN";2016;2012;"2012-07-07";4;NA;0;0;2;TRUE;1;11584;110;144;2,282467264;7381;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";1901;1341
"3283";6450;6384;1;"T";"AT";9213;"A";"2016-02-05";"CN";2016;2015;"2015-01-16";1;NA;1;0;2;TRUE;1;11584;110;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";NA;1711
"3284";6451;5597;0;"T";"AT";9214;"A";"2016-02-05";"CN";2016;2010;"2010-11-06";6;NA;0;0;2;TRUE;0;11584;79;144;2,282467264;7359;"BrF";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;4330
"3285";6452;6383;1;"T";"AT";9215;"A";"2016-02-05";"CN";2016;2015;"2015-01-16";1;NA;1;0;2;TRUE;0;11584;110;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";978;418
"3286";6453;6374;1;"T";"AT";9216;"A";"2016-02-05";"CN";2016;2015;"2015-06-22";1;NA;1;0;2;TRUE;1;11582;480;144;2,282467264;7415;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";1188;821
"3287";6454;6552;1;"T";"AT";9217;"A";"2016-02-07";"CN";2016;2015;"2015-05-09";1;NA;1;0;2;TRUE;1;11587;127;144;2,282467264;7391;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";865;305
"3288";6455;6553;1;"T";"AT";9218;"A";"2016-02-09";"CN";2016;2015;"2015-09-25";1;NA;1;0;2;TRUE;0;11591;88;144;2,282467264;7368;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";360;166
"3289";6456;6381;1;"T";"AT";9219;"A";"2016-02-09";"CN";2016;2015;"2015-08-25";1;NA;1;0;2;TRUE;1;11591;100;144;2,282467264;7377;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;NA
"3290";6457;6554;1;"T";"AT";9220;"A";"2016-02-10";"CN";2016;2015;"2015-09-26";1;NA;1;0;2;TRUE;0;11593;82;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";NA;NA
"3291";6458;6555;1;"T";"AT";9221;"A";"2016-02-10";"CN";2016;2015;"2015-09-26";1;NA;1;0;2;TRUE;0;11592;39;144;2,282467264;7334;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";725;359
"3292";6459;6556;1;"T";"AT";9222;"A";"2016-02-10";"CN";2016;2015;"2015-05-12";1;NA;1;0;2;TRUE;1;11593;82;144;2,282467264;7363;"SEEN2";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";1595;1229
"3293";6460;6557;1;"T";"AT";9223;"A";"2016-02-11";"CN";2016;2015;"2015-09-27";1;NA;1;0;2;TRUE;1;11594;20;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";1457;1259
"3294";6461;6313;1;"T";"AT";9224;"A";"2016-02-11";"CN";2016;2014;"2014-10-12";2;NA;1;0;2;TRUE;1;11595;126;144;2,282467264;7389;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";1807;1441
"3295";6462;6221;0;"T";"AT";9225;"A";"2016-02-10";"CN";2016;2014;"2014-07-15";2;NA;0;0;2;TRUE;1;11593;637;144;2,282467264;7364;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;2803
"3296";6463;6558;1;"T";"AT";9226;"A";"2016-02-12";"CN";2016;2015;"2015-10-15";1;NA;1;0;2;TRUE;0;11596;71;144;2,282467264;7355;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;2346
"3297";6465;6213;0;"T";"AT";9228;"A";"2016-02-12";"CN";2016;2014;"2014-05-20";2;NA;0;0;2;TRUE;1;11596;48;144;2,282467264;7341;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";1952;1586
"3298";6466;6030;0;"T";"AT";9229;"A";"2016-02-12";"CN";2016;2012;"2012-12-13";4;NA;0;0;2;TRUE;1;11596;173;144;2,282467264;7407;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";1742;1182
"3299";6467;6560;1;"T";"AT";9230;"A";"2016-02-13";"CN";2016;2015;"2015-09-29";1;NA;1;0;2;TRUE;1;11597;165;144;2,282467264;7404;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";722;162
"3300";6468;5776;0;"T";"AT";9231;"A";"2016-02-13";"CN";2016;2011;"2011-06-13";5;NA;0;0;2;TRUE;1;11597;55;144;2,282467264;7345;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;3199
"3301";6470;6562;1;"T";"AT";9233;"A";"2016-02-17";"CN";2016;2015;"2015-10-03";1;NA;1;0;2;TRUE;1;11602;168;144;2,282467264;7405;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";893;517
"3302";6471;6563;1;"T";"AT";9234;"A";"2016-02-18";"CN";2016;2015;"2015-12-25";1;NA;1;0;2;TRUE;1;11606;40;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";NA;2106
"3303";6472;6564;1;"T";"AT";9235;"A";"2016-02-19";"CN";2016;2015;"2015-10-05";1;NA;1;0;2;TRUE;0;11607;477;144;2,282467264;7417;"SEEN1";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";350;156
"3304";6473;6565;1;"T";"AT";9236;"A";"2016-02-19";"CN";2016;2015;"2015-02-19";1;NA;1;0;2;TRUE;1;11608;140;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";NA;1852
"3305";6474;6566;0;"T";"AT";9237;"A";"2016-02-19";"CN";2016;2015;"2015-02-19";1;NA;0;0;2;TRUE;1;11607;154;144;2,282467264;7399;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";578;384
"3306";6475;6567;1;"T";"AT";9238;"A";"2016-02-20";"CN";2016;2015;"2015-05-22";1;NA;1;0;2;TRUE;1;11611;165;144;2,282467264;7404;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;1760
"3307";6476;6568;1;"T";"AT";9239;"A";"2016-02-21";"CN";2016;2015;"2015-10-07";1;NA;1;0;2;TRUE;0;11612;605;144;2,282467264;7333;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;NA
"3308";6477;6569;1;"T";"AT";9240;"A";"2016-02-21";"CN";2016;2015;"2015-10-07";1;NA;1;0;2;TRUE;1;11613;79;144;2,282467264;NA;NA;NA;NA;NA;NA;"Sub";1447;1249
"3309";6478;6309;1;"T";"AT";9241;"A";"2016-02-21";"CN";2016;2014;"2014-07-13";2;NA;1;0;2;TRUE;1;11612;605;144;2,282467264;7333;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";1532;1165
"3310";6479;6170;1;"T";"AT";9242;"A";"2016-02-20";"CN";2016;2014;"2014-03-11";2;NA;1;0;2;TRUE;1;11610;140;144;2,282467264;7398;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;2929
"3311";6480;6169;1;"T";"AT";9243;"A";"2016-02-20";"CN";2016;2014;"2014-03-11";2;NA;1;0;2;TRUE;0;11610;140;144;2,282467264;7398;"BrF";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;2022
"3312";6481;5547;1;"T";"AT";9244;"A";"2016-02-20";"CN";2016;2010;"2010-08-14";6;NA;1;0;2;TRUE;1;11611;100;144;2,282467264;7377;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";3327;3129
"3313";6482;6570;1;"T";"AT";9245;"A";"2016-02-24";"CN";2016;2015;"2015-10-10";1;NA;1;0;2;TRUE;1;11618;53;144;2,282467264;7344;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;2075
"3314";6483;6382;1;"T";"AT";9246;"A";"2016-02-24";"CN";2016;2015;"2015-01-05";1;NA;1;0;2;TRUE;1;11618;53;144;2,282467264;7344;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";989;623
"3315";6484;5855;1;"T";"AT";9247;"A";"2016-02-24";"CN";2016;2012;"2012-08-24";4;NA;1;-1;3;TRUE;1;11618;53;144;2,282467264;7344;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;3324
"3316";6484;5855;1;"M";"MEM";9247;"A";"2016-02-24";"CN";2016;2012;"2012-08-24";4;NA;1;-1;3;TRUE;1;11618;53;144;2,282467264;7344;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;3324
"3317";6485;6571;1;"T";"AT";9248;"A";"2016-02-25";"CN";2016;2015;"2015-10-11";1;NA;1;0;2;TRUE;0;11619;13;144;2,282467264;7320;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";1443;1245
"3318";6486;5643;0;"T";"AT";9249;"A";"2016-02-26";"CN";2016;2010;"2010-12-03";6;NA;0;0;2;TRUE;1;11621;127;144;2,282467264;7391;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";2658;2282
"3319";6487;6311;1;"T";"AT";9250;"A";"2016-02-26";"CN";2016;2014;"2014-10-08";2;NA;1;0;2;TRUE;0;11622;101;144;2,282467264;7378;"ABX";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";1078;518
"3320";6488;6175;1;"T";"AT";9251;"A";"2016-02-27";"CN";2016;2014;"2014-03-13";2;NA;1;0;2;TRUE;1;11623;99;144;2,282467264;7376;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";1287;727
"3321";6489;6143;1;"T";"AT";9252;"A";"2016-02-27";"CN";2016;2014;"2014-02-21";2;NA;1;0;2;TRUE;0;11624;86;144;2,282467264;7367;"BrF";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;2215
"3322";6490;6572;1;"T";"AT";9253;"A";"2016-02-28";"CN";2016;2015;"2015-10-14";1;NA;1;0;2;TRUE;1;11625;60;144;2,282467264;7349;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;NA
"3323";6491;6573;1;"T";"AT";9254;"A";"2016-03-02";"CN";2016;2015;"2015-10-17";1;NA;1;0;2;TRUE;0;11631;129;144;2,282467264;7393;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";704;144
"3324";6492;6574;1;"T";"AT";9255;"A";"2016-03-04";"CN";2016;2015;"2015-10-19";1;NA;1;0;2;TRUE;1;11635;43;144;2,282467264;7337;"OFL";"LJR";"2016-02-02";"2016-03-09";2016;"Sub";NA;NA
"3325";6494;5904;0;"T";"AT";9257;"A";"2016-03-02";"CN";2016;2012;"2012-10-07";4;NA;0;0;2;TRUE;1;11632;129;144;2,282467264;7393;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";2542;2344
"3326";6495;6011;0;"T";"AT";9258;"A";"2016-03-04";"CN";2016;2012;"2012-11-08";4;NA;0;0;2;TRUE;1;11635;43;144;2,282467264;7337;"BrM";"LJR";"2016-02-02";"2016-03-09";2016;"Dom";NA;3248
"3327";7215;6644;1;"T";"AT";9983;"A";"2016-07-07";"CN";2016;2015;"2015-10-07";1;NA;1;0;2;TRUE;0;13304;109;159;4,21428620221429;7618;"BrF";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;2728
"3328";7216;6645;1;"T";"AT";9984;"A";"2016-07-12";"CN";2016;2016;"2016-02-26";0;NA;1;0;2;TRUE;1;13305;27;159;4,21428620221429;7569;"ABX";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";NA;2392
"3329";7217;6646;1;"T";"AT";9985;"A";"2016-07-03";"CN";2016;2015;"2015-10-03";1;NA;1;0;2;TRUE;0;13295;616;159;4,21428620221429;7530;"SEEN2";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";718;352
"3330";7218;6647;1;"T";"AT";9986;"A";"2016-07-04";"CN";2016;2015;"2015-07-05";1;NA;1;0;2;TRUE;0;13296;116;159;4,21428620221429;7584;"BrF";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";1175;983
"3331";7219;6648;1;"T";"AT";9987;"A";"2016-07-05";"CN";2016;2015;"2015-07-05";1;NA;1;0;2;TRUE;1;13306;155;159;4,21428620221429;7620;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";808;442
"3332";7220;6649;1;"T";"AT";9988;"A";"2016-07-05";"CN";2016;2015;"2015-10-05";1;NA;1;0;2;TRUE;1;13306;178;159;4,21428620221429;7525;"AB";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";1449;1251
"3333";7221;3643;0;"T";"AT";9989;"A";"2016-07-07";"CN";2016;2005;"2005-09-28";11;NA;0;0;2;TRUE;1;13304;109;159;4,21428620221429;7618;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";4550;4174
"3334";7222;5683;0;"T";"AT";9990;"A";"2016-07-12";"CN";2016;2010;"2010-09-18";6;NA;0;0;2;TRUE;0;13305;478;159;4,21428620221429;7565;"BrF";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;4199
"3335";7223;2991;1;"M";"MEM";9991;"A";"2016-07-03";"CN";2016;2003;"2003-11-28";13;NA;1;-1;3;TRUE;1;13295;179;159;4,21428620221429;7563;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";5045;4844
"3336";7223;2991;1;"T";"AT";9991;"A";"2016-07-03";"CN";2016;2003;"2003-11-28";13;NA;1;-1;3;TRUE;1;13295;179;159;4,21428620221429;7563;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";5045;4844
"3337";7224;6565;1;"T";"AT";9992;"A";"2016-07-05";"CN";2016;2015;"2015-02-19";1;NA;1;0;2;TRUE;1;13302;177;159;4,21428620221429;7605;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;1852
"3338";7225;6155;0;"T";"AT";9993;"A";"2016-07-12";"CN";2016;2014;"2014-02-28";2;NA;0;0;2;TRUE;1;13305;13;159;4,21428620221429;7573;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;NA
"3339";7226;6375;0;"T";"AT";9994;"A";"2016-07-12";"CN";2016;2014;"2014-12-23";2;NA;0;0;2;TRUE;1;13305;478;159;4,21428620221429;7565;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;NA
"3340";7227;6372;1;"T";"AT";9995;"A";"2016-07-12";"CN";2016;2015;"2015-04-09";1;NA;1;0;2;TRUE;0;13305;478;159;4,21428620221429;7565;"SEEN1";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";1262;895
"3341";7228;3087;1;"T";"AT";9996;"A";"2016-07-12";"CN";2016;2004;"2004-08-28";12;NA;1;0;2;TRUE;1;13311;27;159;4,21428620221429;7569;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;6242
"3342";7229;6261;0;"T";"AT";9997;"A";"2016-07-14";"CN";2016;2014;"2014-07-28";2;NA;0;0;2;TRUE;1;13313;48;159;4,21428620221429;7577;"SEEN1";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";NA;2790
"3343";7230;6650;1;"T";"AT";9998;"A";"2016-07-19";"CN";2016;2016;"2016-03-04";0;NA;1;0;2;TRUE;1;13317;112;159;4,21428620221429;7556;"AB";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";1298;1100
"3344";7231;6556;1;"T";"AT";9999;"A";"2016-07-19";"CN";2016;2015;"2015-05-12";1;NA;1;0;4;TRUE;1;13316;110;159;4,21428620221429;7567;"SEEN2";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";1595;1229
"3345";7232;5589;1;"T";"AT";10000;"A";"2016-07-20";"CN";2016;2010;"2010-10-31";6;NA;1;0;2;TRUE;0;13323;80;159;4,21428620221429;NA;NA;NA;NA;NA;NA;"Sub";2883;2516
"3346";7233;6200;1;"T";"AT";10001;"A";"2016-07-20";"CN";2016;2014;"2014-06-22";2;NA;1;0;2;TRUE;1;13334;110;159;4,21428620221429;NA;NA;NA;NA;NA;NA;"Sub";NA;NA
"3347";7234;6384;1;"T";"AT";10002;"A";"2016-07-20";"CN";2016;2015;"2015-01-16";1;NA;1;0;2;TRUE;1;13323;110;159;4,21428620221429;7567;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;1711
"3348";7236;6388;1;"M";"MEM";10004;"A";"2016-07-26";"CN";2016;2015;"2015-07-26";1;NA;1;-1;3;TRUE;0;13329;2;159;4,21428620221429;7529;"ABX";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";787;421
"3349";7236;6388;1;"T";"AT";10004;"A";"2016-07-26";"CN";2016;2015;"2015-07-26";1;NA;1;-1;3;TRUE;0;13329;2;159;4,21428620221429;7529;"ABX";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";787;421
"3350";7237;4861;0;"T";"AT";10005;"A";"2016-07-28";"CN";2016;2006;"2006-07-14";10;NA;0;0;2;TRUE;0;13331;157;159;4,21428620221429;7589;"SEEN1";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";NA;4819
"3351";7238;5075;1;"M";"MEM";10006;"A";"2016-07-28";"CN";2016;2006;"2006-11-22";10;NA;1;-1;3;TRUE;0;13331;157;159;4,21428620221429;7589;"BrF";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";4688;4490
"3352";7239;6651;1;"M";"MEM";10007;"A";"2016-08-01";"CN";2016;2015;"2015-08-01";1;NA;1;-1;3;TRUE;1;13339;160;159;4,21428620221429;7597;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";1514;1148
"3353";7239;6651;1;"T";"AT";10007;"A";"2016-08-01";"CN";2016;2015;"2015-08-01";1;NA;1;-1;3;TRUE;1;13339;160;159;4,21428620221429;7597;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";1514;1148
"3354";7240;6555;1;"T";"AT";10010;"A";"2016-08-01";"CN";2016;2015;"2015-09-26";1;NA;1;0;2;TRUE;0;13339;160;159;4,21428620221429;7597;"SEEN1";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";725;359
"3355";7241;6196;0;"T";"AT";10009;"A";"2016-08-01";"CN";2016;2013;"2013-12-24";3;NA;0;0;2;TRUE;1;13339;157;159;4,21428620221429;7589;"SEEN2";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";1733;1366
"3356";7242;5583;0;"T";"AT";10008;"A";"2016-08-01";"CN";2016;2010;"2010-11-08";6;NA;0;0;2;TRUE;1;13339;157;159;4,21428620221429;7589;"BrM";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;3241
"3357";7243;6652;1;"T";"AT";10011;"A";"2016-08-04";"CN";2016;2015;"2015-08-04";1;NA;1;0;2;TRUE;0;13344;70;159;4,21428620221429;7596;"BrF";"SRP";"2016-06-23";"2016-09-19";2016;"Dom";NA;2249
"3358";7244;6653;1;"T";"AT";10012;"A";"2016-08-04";"CN";2016;2015;"2015-11-04";1;NA;1;0;2;TRUE;1;13422;55;159;4,21428620221429;7607;"H";"SRP";"2016-06-23";"2016-09-19";2016;"Sub";NA;NA
