"","BirdID","chickyear","ars","NestID","sex","birthyear","birthday","parent_age","lifespan","minrepro","maxrepro","minreproage","maxreproage","FieldPeriodID","Status","BreedGroupID","TerritoryID","Island","PeriodStart","PeriodEnd","PeriodYear","newstat","Year","TerritoryNumber","TQ","TQcorrected","flno","newlifespan"
"4896",6559,2018,0,NA,1,2015,"2015-12-19",3,NA,2017,2017,2,2,166,"BrM",7955,745,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,142,14004.42769,14004.42769,95,1374
"4897",6559,2019,0,NA,1,2015,"2015-12-19",4,NA,2017,2017,2,2,171,"BrM",8178,745,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,142,3954.291464,3954.291464,39,1374
"4898",6559,2017,1,NA,1,2015,"2015-12-19",2,NA,2017,2017,2,2,161,"SEEN1",7646,36,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1374
"4899",6561,2017,0,NA,0,2015,"2015-12-21",2,NA,2018,2018,3,3,161,"ABX",7720,479,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1372
"4900",6561,2019,0,NA,0,2015,"2015-12-21",4,NA,2018,2018,3,3,171,"BrF",8142,111,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,77.1,4438.598872,4438.598872,39,1372
"4901",6561,2018,1,NA,0,2015,"2015-12-21",3,NA,2018,2018,3,3,166,"NSA",7909,86,"CN","2018-01-30","2018-03-14",2018,"Sub",2018,58,28268.64623,28268.64623,95,1372
"4902",6563,2017,0,NA,1,2015,"2015-12-25",2,NA,2018,2020,3,5,161,"NSA",7638,24,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2106
"4903",6563,2019,0,NA,1,2015,"2015-12-25",4,NA,2018,2020,3,5,171,"BrM",8177,746,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,141,2366.128531,2366.128531,39,2106
"4904",6563,2021,0,NA,1,2015,"2015-12-25",6,NA,2018,2020,3,5,175,"BrM",8558,746,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,141,36707.28426,36707.28426,62,2106
"4905",6563,2020,1,NA,1,2015,"2015-12-25",5,NA,2018,2020,3,5,174,"BrM",8380,746,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2106
"4906",6563,2018,1,5230,1,2015,"2015-12-25",3,NA,2018,2020,3,5,166,"BrM",7954,746,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,141,32587.98296,32587.98296,95,2106
"4907",6565,2016,1,NA,1,2015,"2015-02-19",1,NA,2016,2020,1,5,144,"BrM",7421,663,"CN","2016-02-02","2016-03-09",2016,"Dom",2016,138,1927.075377,1927.075377,52,1852
"4908",6565,2019,0,NA,1,2015,"2015-02-19",4,NA,2016,2020,1,5,171,"BrM",8164,177,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,120,4812.163185,4812.163185,39,1852
"4909",6565,2020,1,NA,1,2015,"2015-02-19",5,NA,2016,2020,1,5,174,"BrM",8363,177,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1852
"4910",6565,2018,1,NA,1,2015,"2015-02-19",3,NA,2016,2020,1,5,166,"BrM",7942,177,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,120,28615.73564,28615.73564,95,1852
"4911",6565,2017,1,5049,1,2015,"2015-02-19",2,NA,2016,2020,1,5,161,"BrM",7713,177,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1852
"4912",6570,2019,0,NA,1,2015,"2015-10-10",4,NA,2017,2018,2,3,171,"BrM",8106,16,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,11,18019.18855,18019.18855,39,2075
"4913",6570,2016,0,NA,1,2015,"2015-10-10",1,NA,2017,2018,2,3,144,"OFL",7344,53,"CN","2016-02-02","2016-03-09",2016,"Sub",2016,37,25118.56949,25118.56949,52,2075
"4914",6570,2020,0,NA,1,2015,"2015-10-10",5,NA,2017,2018,2,3,174,"BrM",8318,16,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2075
"4915",6570,2021,0,NA,1,2015,"2015-10-10",6,NA,2017,2018,2,3,175,"BrM",8466,16,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,11,53459.5262,53459.5262,62,2075
"4916",6570,2017,2,NA,1,2015,"2015-10-10",2,NA,2017,2018,2,3,161,"SEEN1",7653,53,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2075
"4917",6570,2017,2,5081,1,2015,"2015-10-10",2,NA,2017,2018,2,3,161,"SEEN1",7653,53,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2075
"4918",6570,2018,3,NA,1,2015,"2015-10-10",3,NA,2017,2018,2,3,166,"BrM",7871,16,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,11,22463.14962,22463.14962,95,2075
"4919",6571,2018,1,5176,0,2015,"2015-10-11",3,1443,2018,2018,3,3,166,"ABX",7869,13,"CN","2018-01-30","2018-03-14",2018,"Sub",2018,8,38146.32997,38146.32997,95,1245
"4920",6571,2016,0,NA,0,2015,"2015-10-11",1,1443,2018,2018,3,3,144,"OFL",7320,13,"CN","2016-02-02","2016-03-09",2016,"Sub",2016,8,15154.80132,15154.80132,52,1245
"4921",6571,2019,0,NA,0,2015,"2015-10-11",4,1443,2018,2018,3,3,171,"ABX",8104,13,"CN","2019-01-21","2019-03-09",2019,"Sub",2019,8,8096.480789,8096.480789,39,1245
"4922",6571,2017,0,NA,0,2015,"2015-10-11",2,1443,2018,2018,3,3,161,"ABX",7634,13,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1245
"4923",6644,2016,0,NA,0,2015,"2015-10-07",1,NA,2018,2021,3,6,159,"BrF",7618,109,"CN","2016-06-23","2016-09-19",2016,"Dom",2016,76,13216.69108,13216.69108,52,2728
"4924",6644,2017,0,NA,0,2015,"2015-10-07",2,NA,2018,2021,3,6,161,"BrF",7686,109,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,2728
"4925",6644,2020,0,NA,0,2015,"2015-10-07",5,NA,2018,2021,3,6,174,"SEEN1",8304,109,"CN","2020-02-05","2020-03-16",2020,"Sub",NA,NA,NA,NA,50,2728
"4926",6644,2022,0,NA,0,2015,"2015-10-07",7,NA,2018,2021,3,6,177,"BrF",8682,109,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,76,14965.47758,14965.47758,55,2728
"4927",6644,2018,1,NA,0,2015,"2015-10-07",3,NA,2018,2021,3,6,166,"BrF",7920,109,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,76,33094.59566,33094.59566,95,2728
"4928",6644,2021,1,5477,0,2015,"2015-10-07",6,NA,2018,2021,3,6,175,"BrF",8518,109,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,76,14097.15559,14097.15559,62,2728
"4929",6644,2019,1,NA,0,2015,"2015-10-07",4,NA,2018,2021,3,6,171,"BrF",8090,109,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,76,12729.14421,12729.14421,39,2728
"4930",6645,2019,0,NA,1,2016,"2016-02-26",3,NA,2018,2018,2,2,171,"BrM",8103,12,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,7,6021.839161,6021.839161,39,2392
"4931",6645,2020,0,NA,1,2016,"2016-02-26",4,NA,2018,2018,2,2,174,"BrM",8611,12,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2392
"4932",6645,2021,0,NA,1,2016,"2016-02-26",5,NA,2018,2018,2,2,175,"BrM",8612,12,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,7,27876.72362,27876.72362,62,2392
"4933",6645,2022,0,NA,1,2016,"2016-02-26",6,NA,2018,2018,2,2,177,"NSA",8630,12,"CN","2022-01-19","2022-03-18",2022,"Sub",2022,7,16058.26961,16058.26961,55,2392
"4934",6645,2017,0,NA,1,2016,"2016-02-26",1,NA,2018,2018,2,2,161,"ABX",7640,27,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2392
"4935",6645,2016,0,NA,1,2016,"2016-02-26",0,NA,2018,2018,2,2,159,"ABX",7569,27,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,21,41902.71182,41902.71182,52,2392
"4936",6645,2018,1,NA,1,2016,"2016-02-26",2,NA,2018,2018,2,2,166,"BrM",7851,12,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,7,33277.35096,33277.35096,95,2392
"4937",6647,2016,0,NA,0,2015,"2015-07-05",1,1175,2017,2017,2,2,159,"BrF",7584,116,"CN","2016-06-23","2016-09-19",2016,"Dom",2016,81,15748.14981,15748.14981,52,983
"4938",6647,2018,0,NA,0,2015,"2015-07-05",3,1175,2017,2017,2,2,166,"BrF",7926,116,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,81,47432.22371,47432.22371,95,983
"4939",6647,2017,1,NA,0,2015,"2015-07-05",2,1175,2017,2017,2,2,161,"BrF",7690,116,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,983
"4940",6650,2017,0,NA,1,2016,"2016-03-04",1,1298,2018,2018,2,2,161,"ABX",7689,112,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1100
"4941",6650,2016,0,NA,1,2016,"2016-03-04",0,1298,2018,2018,2,2,159,"AB",7556,112,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,78,11782.47036,11782.47036,52,1100
"4942",6650,2018,1,5212,1,2016,"2016-03-04",2,1298,2018,2018,2,2,166,"BrM",7925,531,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,78.1,40947.10178,40947.10178,95,1100
"4943",6650,2019,0,NA,1,2016,"2016-03-04",3,1298,2018,2018,2,2,171,"BrM",8146,531,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,78.1,4747.344424,4747.344424,39,1100
"4944",6651,2017,3,NA,1,2015,"2015-08-01",2,1514,2017,2018,2,3,161,"BrM",7707,160,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1148
"4945",6651,2018,1,5163,1,2015,"2015-08-01",3,1514,2017,2018,2,3,166,"BrM",7937,160,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,104,79697.03365,79697.03365,95,1148
"4946",6651,2017,3,4929,1,2015,"2015-08-01",2,1514,2017,2018,2,3,161,"BrM",7707,160,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1148
"4947",6651,2017,3,5037,1,2015,"2015-08-01",2,1514,2017,2018,2,3,161,"BrM",7707,160,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1148
"4948",6651,2016,0,NA,1,2015,"2015-08-01",1,1514,2017,2018,2,3,159,"BrM",7597,160,"CN","2016-06-23","2016-09-19",2016,"Dom",2016,104,18421.19894,18421.19894,52,1148
"4949",6652,2016,0,NA,0,2015,"2015-08-04",1,NA,2017,2020,2,5,159,"BrF",7596,70,"CN","2016-06-23","2016-09-19",2016,"Dom",2016,49,13807.19834,13807.19834,52,2249
"4950",6652,2019,0,NA,0,2015,"2015-08-04",4,NA,2017,2020,2,5,171,"BrF",8129,70,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,49,6841.646482,6841.646482,39,2249
"4951",6652,2021,0,NA,0,2015,"2015-08-04",6,NA,2017,2020,2,5,175,"BrF",8497,70,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,49,22324.08772,22324.08772,62,2249
"4952",6652,2020,1,NA,0,2015,"2015-08-04",5,NA,2017,2020,2,5,174,"BrF",8392,70,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2249
"4953",6652,2017,1,5023,0,2015,"2015-08-04",2,NA,2017,2020,2,5,161,"BrF",7667,70,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,2249
"4954",6652,2018,1,5142,0,2015,"2015-08-04",3,NA,2017,2020,2,5,166,"BrF",7899,70,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,49,23177.89396,23177.89396,95,2249
"4955",6654,2017,0,NA,1,2016,"2016-07-16",1,NA,2019,2020,3,4,161,"ABX",7626,63,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2071
"4956",6654,2018,0,NA,1,2016,"2016-07-16",2,NA,2019,2020,3,4,166,"ABX",7896,63,"CN","2018-01-30","2018-03-14",2018,"Sub",2018,46,34600.0244,34600.0244,95,2071
"4957",6654,2021,0,NA,1,2016,"2016-07-16",5,NA,2019,2020,3,4,175,"BrM",8542,169,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,112,35558.58819,35558.58819,62,2071
"4958",6654,2022,0,NA,1,2016,"2016-07-16",6,NA,2019,2020,3,4,177,"BrM",8701,169,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,112,76056.80627,76056.80627,55,2071
"4959",6654,2020,1,NA,1,2016,"2016-07-16",4,NA,2019,2020,3,4,174,"BrM",8292,169,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2071
"4960",6654,2019,1,NA,1,2016,"2016-07-16",3,NA,2019,2020,3,4,171,"ABX",8126,63,"CN","2019-01-21","2019-03-09",2019,"Sub",2019,46,7919.135079,7919.135079,39,2071
"4961",6656,2016,0,NA,0,2015,"2015-12-10",1,NA,2017,2021,2,6,159,"AB",7580,62,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,45,26341.00207,26341.00207,52,2290
"4962",6656,2018,0,NA,0,2015,"2015-12-10",3,NA,2017,2021,2,6,166,"BrF",7923,743,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,77.2,22231.77266,22231.77266,95,2290
"4963",6656,2019,0,NA,0,2015,"2015-12-10",4,NA,2017,2021,2,6,171,"NSA",8143,743,"CN","2019-01-21","2019-03-09",2019,"Sub",2019,77.2,5628.92342,5628.92342,39,2290
"4964",6656,2022,0,NA,0,2015,"2015-12-10",7,NA,2017,2021,2,6,177,"BrF",8685,743,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,77.2,4063.29846,4063.29846,55,2290
"4965",6656,2017,1,5031,0,2015,"2015-12-10",2,NA,2017,2021,2,6,161,"SEEN1",7688,111,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2290
"4966",6656,2020,2,NA,0,2015,"2015-12-10",5,NA,2017,2021,2,6,174,"BrF",8307,743,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2290
"4967",6656,2021,1,5479,0,2015,"2015-12-10",6,NA,2017,2021,2,6,175,"BrF",8521,743,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,77.2,9106.643445,9106.643445,62,2290
"4968",6657,2016,0,NA,0,2015,"2015-12-08",1,NA,2017,2018,2,3,159,"H",7589,157,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,102,15804.55817,15804.55817,52,1560
"4969",6657,2019,0,NA,0,2015,"2015-12-08",4,NA,2017,2018,2,3,171,"BrF",8161,160,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,104,14155.00775,14155.00775,39,1560
"4970",6657,2020,0,NA,0,2015,"2015-12-08",5,NA,2017,2018,2,3,174,"BrF",8345,160,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1560
"4971",6657,2017,1,4929,0,2015,"2015-12-08",2,NA,2017,2018,2,3,161,"BrF",7707,160,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1560
"4972",6657,2018,1,5163,0,2015,"2015-12-08",3,NA,2017,2018,2,3,166,"BrF",7937,160,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,104,79697.03365,79697.03365,95,1560
"4973",6665,2017,0,NA,0,2016,"2016-07-18",1,NA,2021,2022,5,6,161,"SEEN1",7671,77,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2249
"4974",6665,2018,0,NA,0,2016,"2016-07-18",2,NA,2021,2022,5,6,166,"BrF",7919,742,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,73.1,14017.95876,14017.95876,95,2249
"4975",6665,2019,0,NA,0,2016,"2016-07-18",3,NA,2021,2022,5,6,171,"BrF",8089,742,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,73.1,2282.805008,2282.805008,39,2249
"4976",6665,2020,0,NA,0,2016,"2016-07-18",4,NA,2021,2022,5,6,174,"BrF",8303,742,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2249
"4977",6665,2021,1,NA,0,2016,"2016-07-18",5,NA,2021,2022,5,6,175,"BrF",8517,742,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,73.1,54402.97487,54402.97487,62,2249
"4978",6665,2022,1,NA,0,2016,"2016-07-18",6,NA,2021,2022,5,6,177,"BrF",8681,742,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,73.1,24453.66834,24453.66834,55,2249
"4979",6667,2016,0,NA,0,2015,"2015-12-08",1,1385,2018,2018,3,3,159,"AB",7531,3,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,2,44368.04604,44368.04604,52,1187
"4980",6667,2019,0,NA,0,2015,"2015-12-08",4,1385,2018,2018,3,3,171,"BrF",8099,739,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,1.3,6637.241924,6637.241924,39,1187
"4981",6667,2018,1,5173,0,2015,"2015-12-08",3,1385,2018,2018,3,3,166,"NSA",7868,3,"CN","2018-01-30","2018-03-14",2018,"Sub",2018,2,77470.84512,77470.84512,95,1187
"4982",6667,2017,0,NA,0,2015,"2015-12-08",2,1385,2018,2018,3,3,161,"ABX",7630,3,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1187
"4983",6669,2018,1,5230,0,2015,"2015-09-08",3,1476,2018,2018,3,3,166,"BrF",7954,746,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,141,32587.98296,32587.98296,95,1278
"4984",6669,2016,0,NA,0,2015,"2015-09-08",1,1476,2018,2018,3,3,159,"BrF",7619,137,"CN","2016-06-23","2016-09-19",2016,"Dom",2016,93,6988.37035,6988.37035,52,1278
"4985",6669,2019,0,NA,0,2015,"2015-09-08",4,1476,2018,2018,3,3,171,"BrF",8177,746,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,141,2366.128531,2366.128531,39,1278
"4986",6669,2017,0,NA,0,2015,"2015-09-08",2,1476,2018,2018,3,3,161,"BrF",7709,167,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1278
"4987",6671,2016,0,NA,1,2016,"2016-05-03",0,NA,2021,2021,5,5,159,"H",7586,41,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,30,36084.77897,36084.77897,52,2325
"4988",6671,2017,0,NA,1,2016,"2016-05-03",1,NA,2021,2021,5,5,161,"BrM",7649,41,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,2325
"4989",6671,2018,0,NA,1,2016,"2016-05-03",2,NA,2021,2021,5,5,166,"BrM",7883,41,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,30,26927.48744,26927.48744,95,2325
"4990",6671,2019,0,NA,1,2016,"2016-05-03",3,NA,2021,2021,5,5,171,"BrM",8076,41,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,30,3427.479369,3427.479369,39,2325
"4991",6671,2020,0,NA,1,2016,"2016-05-03",4,NA,2021,2021,5,5,174,"BrM",8350,41,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2325
"4992",6671,2022,0,NA,1,2016,"2016-05-03",6,NA,2021,2021,5,5,177,"BrM",8646,41,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,30,28423.61871,28423.61871,55,2325
"4993",6671,2021,1,NA,1,2016,"2016-05-03",5,NA,2021,2021,5,5,175,"BrM",8479,41,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,30,36967.00153,36967.00153,62,2325
"4994",6673,2016,0,NA,0,2015,"2015-09-12",1,NA,2017,2020,2,5,159,"SEEN1",7564,407,"CN","2016-06-23","2016-09-19",2016,"Sub",2016,126,24453.09594,24453.09594,52,2753
"4995",6673,2021,0,NA,0,2015,"2015-09-12",6,NA,2017,2020,2,5,175,"ABX",8467,20,"CN","2021-04-15","2021-06-15",2021,"Sub",2021,15,65606.57574,65606.57574,62,2753
"4996",6673,2022,0,NA,0,2015,"2015-09-12",7,NA,2017,2020,2,5,177,"BrF",8634,20,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,15,30575.77889,30575.77889,55,2753
"4997",6673,2017,1,NA,0,2015,"2015-09-12",2,NA,2017,2020,2,5,161,"ABX",7717,407,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2753
"4998",6673,2018,1,5119,0,2015,"2015-09-12",3,NA,2017,2020,2,5,166,"BrF",7872,20,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,15,60652.23327,60652.23327,95,2753
"4999",6673,2019,1,NA,0,2015,"2015-09-12",4,NA,2017,2020,2,5,171,"BrF",8107,20,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,15,2813.465118,2813.465118,39,2753
"5000",6673,2020,1,NA,0,2015,"2015-09-12",5,NA,2017,2020,2,5,174,"NSA",8319,20,"CN","2020-02-05","2020-03-16",2020,"Sub",NA,NA,NA,NA,50,2753
"5001",6676,2017,0,NA,1,2016,"2016-07-14",1,NA,2018,2018,2,2,161,"ABX",7669,72,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2447
"5002",6676,2021,0,NA,1,2016,"2016-07-14",5,NA,2018,2018,2,2,175,"BrM",8476,605,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,27.1,24606.97546,24606.97546,62,2447
"5003",6676,2022,0,NA,1,2016,"2016-07-14",6,NA,2018,2018,2,2,177,"BrM",8643,605,"CN","2022-01-19","2022-03-18",2022,"Dom",2022,27.1,25694.9384,25694.9384,55,2447
"5004",6676,2019,0,NA,1,2016,"2016-07-14",3,NA,2018,2018,2,2,171,"BrM",8114,605,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,27.1,4967.676627,4967.676627,39,2447
"5005",6676,2020,0,NA,1,2016,"2016-07-14",4,NA,2018,2018,2,2,174,"BrM",8335,605,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,2447
"5006",6676,2018,1,NA,1,2016,"2016-07-14",2,NA,2018,2018,2,2,166,"BrM",7880,605,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,27.1,31393.52085,31393.52085,95,2447
"5007",6689,2019,0,NA,1,2016,"2016-02-14",3,NA,2017,2018,1,2,171,"BrM",8158,155,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,101.1,5407.972122,5407.972122,39,1492
"5008",6689,2020,0,NA,1,2016,"2016-02-14",4,NA,2017,2018,1,2,174,"BrM",8342,155,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1492
"5009",6689,2017,1,NA,1,2016,"2016-02-14",1,NA,2017,2018,1,2,161,"BrM",7704,155,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1492
"5010",6689,2018,1,5091,1,2016,"2016-02-14",2,NA,2017,2018,1,2,166,"BrM",7936,155,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,101.1,25680.67457,25680.67457,95,1492
"5011",6690,2017,0,NA,0,2016,"2016-05-19",1,NA,2018,2019,2,3,161,"BrF",7628,2,"CN","2017-02-07","2017-03-03",2017,"Dom",NA,NA,NA,NA,88,1853
"5012",6690,2020,0,NA,0,2016,"2016-05-19",4,NA,2018,2019,2,3,174,"BrF",8295,2,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1853
"5013",6690,2021,0,NA,0,2016,"2016-05-19",5,NA,2018,2019,2,3,175,"SEEN1",8547,179,"CN","2021-04-15","2021-06-15",2021,"Sub",2021,122,24354.25195,24354.25195,62,1853
"5014",6690,2018,2,NA,0,2016,"2016-05-19",2,NA,2018,2019,2,3,166,"BrF",7866,2,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,1.1,45182.54361,45182.54361,95,1853
"5015",6690,2019,1,NA,0,2016,"2016-05-19",3,NA,2018,2019,2,3,171,"BrF",8098,2,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,1.1,9431.586588,9431.586588,39,1853
"5016",6693,2017,0,NA,0,2016,"2016-09-28",1,NA,2018,2019,2,3,161,"OFL",7721,481,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1265
"5017",6693,2020,0,NA,0,2016,"2016-09-28",4,NA,2018,2019,2,3,174,"BrF",8310,531,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1265
"5018",6693,2018,1,5212,0,2016,"2016-09-28",2,NA,2018,2019,2,3,166,"BrF",7925,531,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,78.1,40947.10178,40947.10178,95,1265
"5019",6693,2019,1,NA,0,2016,"2016-09-28",3,NA,2018,2019,2,3,171,"BrF",8146,531,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,78.1,4747.344424,4747.344424,39,1265
"5020",6700,2017,0,NA,0,2016,"2016-09-28",1,NA,2018,2020,2,4,161,"OFL",7640,27,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,1828
"5021",6700,2019,0,NA,0,2016,"2016-09-28",3,NA,2018,2020,2,4,171,"BrF",8103,12,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,7,6021.839161,6021.839161,39,1828
"5022",6700,2021,0,NA,0,2016,"2016-09-28",5,NA,2018,2020,2,4,175,"BrF",8612,12,"CN","2021-04-15","2021-06-15",2021,"Dom",2021,7,27876.72362,27876.72362,62,1828
"5023",6700,2020,2,NA,0,2016,"2016-09-28",4,NA,2018,2020,2,4,174,"BrF",8611,12,"CN","2020-02-05","2020-03-16",2020,"Dom",NA,NA,NA,NA,50,1828
"5024",6700,2018,1,NA,0,2016,"2016-09-28",2,NA,2018,2020,2,4,166,"BrF",7851,12,"CN","2018-01-30","2018-03-14",2018,"Dom",2018,7,33277.35096,33277.35096,95,1828
"5025",6703,2017,0,NA,0,2016,"2016-10-04",1,NA,2019,2019,3,3,161,"OFL",7654,47,"CN","2017-02-07","2017-03-03",2017,"Sub",NA,NA,NA,NA,88,2171
"5026",6703,2018,0,NA,0,2016,"2016-10-04",2,NA,2019,2019,3,3,166,"ABX",7886,47,"CN","2018-01-30","2018-03-14",2018,"Sub",2018,33,46729.50632,46729.50632,95,2171
"5027",6703,2020,0,NA,0,2016,"2016-10-04",4,NA,2019,2019,3,3,174,"SEEN1",8356,50,"CN","2020-02-05","2020-03-16",2020,"Sub",NA,NA,NA,NA,50,2171
"5028",6703,2021,0,NA,0,2016,"2016-10-04",5,NA,2019,2019,3,3,175,"NSA",8485,50,"CN","2021-04-15","2021-06-15",2021,"Sub",2021,34.5,43901.18918,43901.18918,62,2171
"5029",6703,2022,0,NA,0,2016,"2016-10-04",6,NA,2019,2019,3,3,177,"NSA",8650,47,"CN","2022-01-19","2022-03-18",2022,"Sub",2022,33,148695.9067,148695.9067,55,2171
"5030",6703,2019,1,NA,0,2016,"2016-10-04",3,NA,2019,2019,3,3,171,"SEEN1",8078,47,"CN","2019-01-21","2019-03-09",2019,"Sub",2019,33,25750.59789,25750.59789,39,2171
"5031",6706,2019,1,NA,1,2016,"2016-10-08",3,NA,2019,2019,3,3,171,"BrM",8111,617,"CN","2019-01-21","2019-03-09",2019,"Dom",2019,25.1,5384.485905,5384.485905,39,1818
